sampleID,Abiotrophia,Acetanaerobacterium,Acetivibrio,Acholeplasma,Achromobacter,Acidaminococcaceae,Acidaminococcus,Acidimicrobiales,Acidocella,Acidovorax,Acinetobacter,Actinobacteria,Actinobaculum,Actinomyces,Actinomycetaceae,Actinomycetales,Aeriscardovia,Aerococcaceae,Aerococcus,Aeromicrobium,Aeromonas,Afipia,Aggregatibacter,Agromonas,Akkermansia,Albidiferax,Alicycliphilus,Alistipes,Allisonella,Allofustis,Alloscardovia,Alphaproteobacteria,Amycolatopsis,Anaerobacter,Anaerococcus,Anaerofilum,Anaeroglobus,Anaerolineaceae,Anaerosphaera,Anaerostipes,Anaerotruncus,Anaerovorax,Aneurinibacillus,Anoxybacillus,Aquabacterium,Arcanobacterium,Arthrobacter,Asaccharobacter,Asticcacaulis,Atopobium,Auritidibacter,Azonexus,Azorhizobium,Azorhizophilus,Azospira,Bacillaceae 1,Bacillaceae 2,Bacillales,Bacillariophyta,Bacilli,Bacillus,Bacteria,Bacteroidales,Bacteroides,Bacteroidetes,Barnesiella,Bergeyella,Betaproteobacteria,Bifidobacteriaceae,Bifidobacterium,Bilophila,Blastococcus,Blastomonas,Blautia,Brachybacterium,Bradyrhizobiaceae,Bradyrhizobium,Brevibacillus,Brevibacterium,Brevundimonas,Brochothrix,Brooklawnia,Bulleidia,Burkholderia,Burkholderiales,Burkholderiales_incertae_sedis,Butyricicoccus,Butyricimonas,Campylobacter,Campylobacteraceae,Campylobacterales,Capnocytophaga,Cardiobacterium,Carnobacteriaceae,Catenibacterium,Catonella,Cedecea,Cellulomonas,Cerasibacillus,Chitinophaga,Chitinophagaceae,Chloroflexi,Chlorophyta,Chryseobacterium,Citrobacter,Cloacibacterium,Clostridia,Clostridiaceae 1,Clostridiales,Clostridiales_Incertae Sedis XI,Clostridiales_Incertae Sedis XIII,Clostridium IV,Clostridium sensu stricto,Clostridium XI,Clostridium XIX,Clostridium XlVa,Clostridium XlVb,Clostridium XVIII,Cohnella,Collinsella,Comamonadaceae,Comamonas,Coprobacillus,Coprococcus,Coriobacteriaceae,Corynebacteriaceae,Corynebacterium,Cryobacterium,Cupriavidus,Curtobacterium,Cytophagaceae,Dechloromonas,Dehalospirillum,Deinococcus,Delftia,Deltaproteobacteria,Dermabacter,Desulfosporosinus,Desulfovibrionaceae,Dialister,Diaphorobacter,Dolosigranulum,Dorea,Dyadobacter,Dyella,Ectothiorhodospiraceae,Elizabethkingia,Enhydrobacter,Enterobacter,Enterobacteriaceae,Enterococcaceae,Enterococcus,Epsilonproteobacteria,Erwinia,Erysipelotrichaceae,Erysipelotrichaceae_incertae_sedis,Erythrobacteraceae,Escherichia/Shigella,Eubacterium,Exiguobacterium,Facklamia,Faecalibacterium,Fastidiosipila,Ferruginibacter,Filifactor,Finegoldia,Firmicutes,Flammeovirgaceae,Flavobacterium,Flavonifractor,Fontibacillus,Friedmanniella,Frigoribacterium,Fulvimonas,Fusobacteriaceae,Fusobacteriales,Fusobacterium,Gallicola,Gammaproteobacteria,Gardnerella c.10,Gardnerella c.11,Gardnerella c.12,Gardnerella c.13,Gardnerella c.14,Gardnerella c.15,Gardnerella c.16,Gardnerella c.17,Gardnerella c.18,Gardnerella c.19,Gardnerella c.2,Gardnerella c.20,Gardnerella c.21,Gardnerella c.22,Gardnerella c.23,Gardnerella c.24,Gardnerella c.25,Gardnerella c.26,Gardnerella c.27,Gardnerella c.28,Gardnerella c.29,Gardnerella c.3,Gardnerella c.30,Gardnerella c.31,Gardnerella c.32,Gardnerella c.33,Gardnerella c.34,Gardnerella c.35,Gardnerella c.36,Gardnerella c.37,Gardnerella c.38,Gardnerella c.39,Gardnerella c.4,Gardnerella c.40,Gardnerella c.41,Gardnerella c.42,Gardnerella c.43,Gardnerella c.44,Gardnerella c.45,Gardnerella c.46,Gardnerella c.47,Gardnerella c.49,Gardnerella c.5,Gardnerella c.50,Gardnerella c.51,Gardnerella c.52,Gardnerella c.53,Gardnerella c.54,Gardnerella c.55,Gardnerella c.57,Gardnerella c.58,Gardnerella c.59,Gardnerella c.6,Gardnerella c.60,Gardnerella c.61,Gardnerella c.62,Gardnerella c.63,Gardnerella c.64,Gardnerella c.65,Gardnerella c.66,Gardnerella c.68,Gardnerella c.69,Gardnerella c.7,Gardnerella c.70,Gardnerella c.71,Gardnerella c.72,Gardnerella c.73,Gardnerella c.74,Gardnerella c.75,Gardnerella c.76,Gardnerella c.77,Gardnerella c.78,Gardnerella c.79,Gardnerella c.8,Gardnerella c.80,Gardnerella c.81,Gardnerella c.83,Gardnerella c.84,Gardnerella c.85,Gardnerella c.86,Gardnerella c.9,Gardnerella vaginalis,Gemella,Gemmatimonas,Gemmiger,Geodermatophilaceae,Globicatella,Gordonia,Gordonibacter,Gp16,Gp4,Gp6,Gracilibacter,Granulicatella,Granulicella,Gulosibacter,Haematobacter,Haemophilus,Haliscomenobacter,Hallella,Haloactinobacterium,Helcobacillus,Helcococcus,Herbaspirillum,Howardella,Humicoccus,Hydrogenophilus,Hymenobacter,Incertae Sedis XI,Janthinobacterium,Jeotgalicoccus,Jonquetella,Kineosporia,Kingella,Klebsiella,Kocuria,Laceyella,Lachnobacterium,Lachnospira,Lachnospiraceae,Lachnospiracea_incertae_sedis,Lactobacillaceae,Lactobacillales,Lactobacillus acidophilus;Lactobacillus amylolyticus;Lactobacillus amylovorus;Lactobacillus crispatus;Lactobacillus helveticus;Lactobacillus kefiranofaciens;Lactobacillus ultunensis,Lactobacillus antri;Lactobacillus oris,Lactobacillus c.10,Lactobacillus c.100,Lactobacillus c.101,Lactobacillus c.102,Lactobacillus c.103,Lactobacillus c.104,Lactobacillus c.105,Lactobacillus c.106,Lactobacillus c.107,Lactobacillus c.108,Lactobacillus c.11,Lactobacillus c.110,Lactobacillus c.111,Lactobacillus c.112,Lactobacillus c.113,Lactobacillus c.114,Lactobacillus c.115,Lactobacillus c.116,Lactobacillus c.117,Lactobacillus c.118,Lactobacillus c.119,Lactobacillus c.120,Lactobacillus c.122,Lactobacillus c.124,Lactobacillus c.125,Lactobacillus c.126,Lactobacillus c.127,Lactobacillus c.128,Lactobacillus c.129,Lactobacillus c.13,Lactobacillus c.130,Lactobacillus c.131,Lactobacillus c.132,Lactobacillus c.133,Lactobacillus c.134,Lactobacillus c.135,Lactobacillus c.136,Lactobacillus c.137,Lactobacillus c.138,Lactobacillus c.139,Lactobacillus c.14,Lactobacillus c.140,Lactobacillus c.141,Lactobacillus c.142,Lactobacillus c.143,Lactobacillus c.144,Lactobacillus c.145,Lactobacillus c.146,Lactobacillus c.147,Lactobacillus c.148,Lactobacillus c.149,Lactobacillus c.15,Lactobacillus c.152,Lactobacillus c.153,Lactobacillus c.154,Lactobacillus c.155,Lactobacillus c.156,Lactobacillus c.157,Lactobacillus c.158,Lactobacillus c.159,Lactobacillus c.16,Lactobacillus c.160,Lactobacillus c.161,Lactobacillus c.162,Lactobacillus c.163,Lactobacillus c.164,Lactobacillus c.165,Lactobacillus c.166,Lactobacillus c.167,Lactobacillus c.168,Lactobacillus c.18,Lactobacillus c.19,Lactobacillus c.20,Lactobacillus c.21,Lactobacillus c.22,Lactobacillus c.23,Lactobacillus c.24,Lactobacillus c.25,Lactobacillus c.26,Lactobacillus c.27,Lactobacillus c.28,Lactobacillus c.31,Lactobacillus c.32,Lactobacillus c.33,Lactobacillus c.34,Lactobacillus c.35,Lactobacillus c.36,Lactobacillus c.37,Lactobacillus c.38,Lactobacillus c.39,Lactobacillus c.40,Lactobacillus c.41,Lactobacillus c.42,Lactobacillus c.43,Lactobacillus c.44,Lactobacillus c.45,Lactobacillus c.46,Lactobacillus c.47,Lactobacillus c.49,Lactobacillus c.5,Lactobacillus c.50,Lactobacillus c.51,Lactobacillus c.52,Lactobacillus c.53,Lactobacillus c.55,Lactobacillus c.56,Lactobacillus c.58,Lactobacillus c.59,Lactobacillus c.6,Lactobacillus c.60,Lactobacillus c.61,Lactobacillus c.62,Lactobacillus c.63,Lactobacillus c.64,Lactobacillus c.65,Lactobacillus c.66,Lactobacillus c.67,Lactobacillus c.68,Lactobacillus c.69,Lactobacillus c.7,Lactobacillus c.70,Lactobacillus c.71,Lactobacillus c.72,Lactobacillus c.73,Lactobacillus c.74,Lactobacillus c.75,Lactobacillus c.76,Lactobacillus c.77,Lactobacillus c.78,Lactobacillus c.79,Lactobacillus c.8,Lactobacillus c.80,Lactobacillus c.81,Lactobacillus c.82,Lactobacillus c.83,Lactobacillus c.84,Lactobacillus c.85,Lactobacillus c.86,Lactobacillus c.87,Lactobacillus c.88,Lactobacillus c.89,Lactobacillus c.9,Lactobacillus c.90,Lactobacillus c.91,Lactobacillus c.92,Lactobacillus c.93,Lactobacillus c.97,Lactobacillus c.98,Lactobacillus c.99,Lactobacillus casei;Lactobacillus paracasei;Lactobacillus rhamnosus,Lactobacillus coleohominis,Lactobacillus delbrueckii,Lactobacillus fermentum,Lactobacillus gasseri;Lactobacillus johnsonii,Lactobacillus gastricus;Lactobacillus mucosae,Lactobacillus gigeriorum,Lactobacillus iners,Lactobacillus jensenii,Lactobacillus reuteri,Lactobacillus salivarius,Lactococcus,Lactonifactor,Lactovum,Leclercia,Leptotrichia,Leptotrichiaceae,Leucobacter,Limnohabitans,Luteolibacter,Lysinibacillus,Lysobacter,Massilia,Megamonas,Megasphaera,Meiothermus,Methylobacterium,Methylophilus,Methyloversatilis,Microbacteriaceae,Microbacterium,Micrococcaceae,Micrococcus,Microlunatus,Micromonosporaceae,Mitsuokella,Mobiluncus,Modestobacter,Mogibacterium,Mollicutes,Moraxellaceae,Moryella,Murdochiella,Mycobacterium,Mycoplasma,Myxococcales,Nakamurella,Naxibacter,Negativicoccus,Neisseria,Neisseriaceae,Nitrobacter,Nocardiaceae,Nocardioides,Nocardiopsis,Nosocomiicoccus,Novosphingobium,Ochrobactrum,OD1_genera_incertae_sedis,Odoribacter,Ohtaekwangia,Oligella,Olsenella,Oribacterium,Oscillibacter,Paenibacillus,Pandoraea,Pantoea,Parabacteroides,Paracoccus,Paraprevotella,Parasporobacterium,Parasutterella,Parvimonas,Pasteurellaceae,Pedobacter,Pelomonas,Peptococcaceae 1,Peptococcus,Peptoniphilus,Peptostreptococcaceae,Peptostreptococcaceae_incertae_sedis,Peptostreptococcus,Petrobacter,Phascolarctobacterium,Phyllobacteriaceae,Phyllobacterium,Pilibacter,Planobacterium,Planococcaceae,Planomicrobium,Polaromonas,Polyangiaceae,Porphyrobacter,Porphyromonadaceae,Porphyromonas,Prevotella,Prevotellaceae,Propionibacteriaceae,Propionibacterium,Propionimicrobium,Prosthecobacter,Proteobacteria,Pseudobutyrivibrio,Pseudoflavonifractor,Pseudomonas,Pseudonocardiaceae,Pseudoramibacter,Psychrobacter,Pyramidobacter,Quatrionicoccus,Ralstonia,Raoultella,Rathayibacter,Rhizobiales,Rhodanobacter,Rhodobacteraceae,Rhodococcus,Rhodomicrobium,Rhodopseudomonas,Rhodospirillaceae,Robinsoniella,Roseburia,Roseomonas,Rothia,Rubellimicrobium,Rudanella,Ruminococcaceae,Ruminococcus,Saccharofermentans,Saccharopolyspora,Salinarimonas,Salinicoccus,Sarcina,Segetibacter,Segniliparus,Selenomonadales,Selenomonas,Serratia,Shewanella,Shinella,Shuttleworthia,Simonsiella,Simplicispira,Skermanella,Skermania,Slackia,Sneathia,Soehngenia,Solobacterium,Soonwooa,Sorangium,Spartobacteria_genera_incertae_sedis,Sphaerobacter,Sphingobacteriales,Sphingobacterium,Sphingobium,Sphingomonadaceae,Sphingomonas,Sphingopyxis,Sphingosinicella,Spirosoma,Sporanaerobacter,Staphylococcaceae,Staphylococcus,Stenotrophomonas,Streptococcus agalactiae,Streptococcus anginosus;Streptococcus intermedius,Streptococcus australis;Streptococcus cristatus;Streptococcus gordonii;Streptococcus infantis;Streptococcus mitis;Streptococcus oralis;Streptococcus parasanguinis;Streptococcus peroris;Streptococcus pneumoniae;Streptococcus pseudopneumoniae;Streptococcus sanguinis,Streptococcus bovis;Streptococcus constellatus;Streptococcus downei;Streptococcus equinus;Streptococcus gallolyticus;Streptococcus infantarius;Streptococcus intermedius;Streptococcus macedonicus;Streptococcus pasteurianus,Streptococcus c.10,Streptococcus c.13,Streptococcus c.14,Streptococcus c.17,Streptococcus c.4,Streptococcus c.5,Streptococcus c.8,Streptococcus c.9,Streptococcus canis;Streptococcus dysgalactiae;Streptococcus equi;Streptococcus ictaluri;Streptococcus iniae;Streptococcus parauberis;Streptococcus porcinus;Streptococcus pseudoporcinus;Streptococcus pyogenes;Streptococcus uberis;Streptococcus urinalis,Streptococcus mutans;Streptococcus pneumoniae;Streptococcus ratti,Streptococcus salivarius;Streptococcus thermophilus;Streptococcus vestibularis,Streptomyces,Streptophyta,Subdivision3_genera_incertae_sedis,Subdoligranulum,Succiniclasticum,Succinispira,Sutterella,Synergistaceae,Syntrophococcus,Tannerella,Telmatospirillum,Tepidimicrobium,Terrimonas,Tessaracoccus,Thermobacillus,Thermosporothrix,TM7_genera_incertae_sedis,Treponema,Trueperella,Turicella,Turicibacter,Uliginosibacterium,Undibacterium,Ureaplasma,Varibaculum,Variovorax,Veillonella,Veillonellaceae,Verrucomicrobium,Vibrio,Victivallis,Weeksella,Weissella,Williamsia,Xanthomonadaceae,Xylanibacter,Yersinia,Yokenella,Zavarzinella,Zimmermannella,Zoogloea,ReadTotals,subCST,Pct I-A,Pct I-B,Pct II,Pct III-A,Pct III-B,Pct IV-A,Pct IV-B,Pct IV-C0,Pct IV-C1,Pct IV-C2,Pct IV-C3,Pct IV-C4,Pct V
X23201Vag1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002620295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001429252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000714626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000238209,0.0,0.000238209,0.0,0.0,0.0,0.0,0.0,0.000476417,0.0,0.0,0.0,0.000238209,0.0,0.0,0.0,0.0,0.001905669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000952835,0.0,0.0,0.000238209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049309195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000476417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000238209,0.0,0.0,0.0,0.001191043,0.000238209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000476417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000238209,0.0,0.0,0.0,0.0,0.0,0.0,0.000238209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000238209,0.000714626,0.0,0.001429252,0.890185803,0.0,0.000952835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000476417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000952835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000238209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000476417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000476417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000238209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002143878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000238209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000238209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033349214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000476417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000952835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000238209,0.000714626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001429252,0.000238209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000476417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000714626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000714626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000238209,0.0,8396,I-A,0.6758097,0.025337717,0.004897944,4.2946766e-08,0.00032080585,3.5236417e-07,0.0023772954,0.05036102,0.23833165,0.0011905644,0.0003976718,0.0009710392,4.2701404e-06
X20109Vag1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000429277,0.0,0.0,0.0,0.0,0.000214638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000429277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000214638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000214638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00128783,0.000214638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.812406096,0.001717107,0.001073192,0.0,0.0,0.0,0.0,0.0,0.000214638,0.0,0.0,0.0,0.000429277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002146383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000429277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000858553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002146383,0.000214638,0.0,0.0,0.0,0.000429277,0.000858553,0.001073192,0.0,0.0,0.0,0.0,0.000643915,0.0,0.0,0.0,0.000214638,0.000429277,0.000429277,0.000214638,0.0,0.0,0.000429277,0.0,0.000214638,0.0,0.000429277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000214638,0.001931745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004936682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001931745,0.0,0.000214638,0.0,0.0,0.0,0.0,0.0,0.0,0.001717107,0.0,0.0,0.006224512,0.0,0.001502468,0.121056021,0.028761537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000429277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000858553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000214638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9318,III-A,0.06728814,0.15528333,0.0070347125,0.7361331,0.020247774,1.4935551e-05,5.8583314e-06,0.0027967677,0.0003811651,4.752587e-05,4.831289e-05,9.641697e-05,0.010621881
