sampleID,read_count,Lactobacillus iners,Gardnerella vaginalis,Lactobacillus crispatus,Atopobium vaginae,Lactobacillus jensenii,Megasphaera sp. type 1,BVAB2,Bifidobacterium bifidum,Aerococcus christensenii,Bifidobacteriaceae,Lactobacillus gasseri,Streptococcus agalactiae,Parvimonas micra,Megasphaera sp. type 2,Peptoniphilus,Prevotella genogroup 2,Streptococcus anginosus,Enterococcus faecalis,BVAB3,Actinomycetales,Finegoldia magna,Clostridiales,BVAB1,Streptococcus,candidate division TM7,Staphylococcus lugdunensis,Prevotella genogroup 1,Staphylococcus,Dialister sp. type 2,Leptotrichia amnionii,Prevotella,Anaerococcus,Actinobacteria .class.,Gemella,Anaerococcus tetradius,Peptoniphilus lacrimalis,Prevotella bivia,Veillonellaceae,Mobiluncus,Bacteria,Eggerthella,Veillonella montpellierensis,Sneathia sanguinegens,Bacillales,Prevotella genogroup 3,Peptostreptococcus,Clostridiales Family XI. Incertae Sedis,Staphylococcus aureus,Firmicutes,Megasphaera,Peptoniphilus asaccharolyticus,Mobiluncus curtisii,Gammaproteobacteria,Veillonella,Lactobacillus vaginalis,Prevotella buccalis,Bacteroides,Lactobacillales,Streptococcus salivarius,Bifidobacterium,Dialister sp. type 3,Aerococcus,Atopobium,Lactobacillus OTU1,Dialister,Porphyromonas,Roseburia,Corynebacterium accolens,Enterobacteriaceae,Lactobacillus OTU2,Lactobacillus coleohominis,Staphylococcus haemolyticus,Escherichia coli,Lachnospiraceae,Prevotella melaninogenica,Staphylococcus hominis,Anaerococcus vaginalis,Mycoplasma hominis,Bacteroides coagulans,Bacilli,Peptoniphilus harei,Prevotella disiens,Proteobacteria,Bacteroidales,Streptococcus oralis,Streptococcus mitis,Streptococcus parasanguinis,Actinomyces,Prevotella genogroup 4,Ureaplasma,Veillonella parvula,Eubacterium,Bifidobacterium breve,Fusobacterium gonidiaformans,Actinomyces neuii,Actinomycetaceae,Enterococcus,Porphyromonas bennonis,Raoultella planticola,Coriobacteriaceae,Lactobacillus OTU4,Porphyromonas asaccharolytica,Eubacterium rectale,Fusobacterium,Clostridium colicanis,Dialister propionicifaciens,Arcanobacterium,Veillonella atypica,Sutterella,Porphyromonas sp. type 1,Staphylococcus capitis,Campylobacter ureolyticus,Varibaculum cambriense,Actinobacteridae,Prevotella genogroup 7,Sneathia,Fusobacterium nucleatum,Lactobacillus,Bifidobacterium longum,Lactobacillus OTU3,Lactobacillus delbrueckii,Mobiluncus mulieris,Streptococcus anginosus group,Lactobacillus OTU5,Atopobium minutum,Mycoplasma,Fusobacteriaceae,Ureaplasma urealyticum,Staphylococcus epidermidis,Porphyromonas uenonis,Lactobacillus fermentum,Lactobacillus OTU8,Lactobacillus OTU6,Mycoplasmataceae,Lactobacillus salivarius,Lactobacillus OTU10,Alloscardovia omnicolens,Lactobacillus OTU7,Lactobacillus helveticus,Actinomyces urogenitalis,Pseudomonas,Pseudomonas aeruginosa,Peptostreptococcus stomatis,Acinetobacter calcoaceticus,Acinetobacter calcoaceticus.baumannii complex,Staphylococcus warneri,Streptococcus sanguinis,Bacteroides uniformis,Pseudomonadales,Aerococcus viridans,Streptococcus mutans,subCST,Pct I-A,Pct I-B,Pct II,Pct III-A,Pct III-B,Pct IV-A,Pct IV-B,Pct IV-C0,Pct IV-C1,Pct IV-C2,Pct IV-C3,Pct IV-C4,Pct V
s60.w7d3,6926,1.05399942246607,66.6329771874098,0.0,7.08922899220329,0.0,3.27750505342189,0.332082009818077,0.0,4.66358648570603,6.46838001732602,0.0,0.0144383482529599,1.28501299451343,0.909615939936471,0.288766965059197,0.115506786023679,0.115506786023679,0.0,0.115506786023679,0.0288766965059197,0.404273751082876,0.101068437770719,0.0433150447588796,0.144383482529599,0.0721917412647993,0.0,0.0,0.0,0.519780537106555,0.0433150447588796,0.158821830782558,0.0288766965059197,0.0144383482529599,0.548657233612475,0.0721917412647993,0.0288766965059197,0.0,0.664164019636154,0.0,0.0144383482529599,0.216575223794398,1.7614784868611,0.231013572047358,0.0433150447588796,0.0866300895177592,0.0,0.0721917412647993,0.0,0.0,0.837424198671672,0.0,0.0,0.0,0.620848974877274,0.0,0.0433150447588796,0.0144383482529599,0.0433150447588796,0.129945134276639,0.0,0.0,0.173260179035518,0.0144383482529599,0.0,0.202136875541438,0.0,0.0,0.0,0.0,0.0,0.0,0.0144383482529599,0.0,0.0,0.0577533930118394,0.0,0.0,0.101068437770719,0.0,0.0144383482529599,0.0,0.0,0.0,0.0,0.0,0.0288766965059197,0.0144383482529599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144383482529599,0.0,0.0,0.0144383482529599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV-C0,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.18468744,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271
s112.w1d7,4314,19.6569309225777,39.8933704218822,0.0,14.8122392211405,0.0,9.73574408901252,0.139082058414465,0.0,6.6759388038943,1.59944367176634,0.0,0.0231803430690774,0.486787204450626,0.0,0.649049605934168,0.486787204450626,0.0231803430690774,0.0,0.0,0.0927213722763097,0.602688919796013,0.0463606861381548,0.0,0.0,1.48354195642096,0.0,0.254983773759852,0.0,0.324524802967084,0.0,0.0463606861381548,0.231803430690774,0.0,0.417246175243394,0.0,0.162262401483542,0.0,0.115901715345387,0.0,0.0927213722763097,0.0231803430690774,0.0,0.0,0.0,0.0,0.0,0.115901715345387,0.0,0.0,0.185442744552619,0.0695410292072323,0.115901715345387,0.0,0.0,0.0,0.0927213722763097,0.0231803430690774,0.0695410292072323,0.0,0.0,0.0231803430690774,0.509967547519703,0.278164116828929,0.0,0.0695410292072323,0.0,0.0,0.0,0.0,0.0,0.0463606861381548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0463606861381548,0.139082058414465,0.0231803430690774,0.0,0.0,0.0,0.0,0.0,0.0,0.0463606861381548,0.0,0.0231803430690774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0231803430690774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0231803430690774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV-C0,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.18468744,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271
s82.w4d7,6998,5.15861674764218,75.2072020577308,0.128608173763933,0.314375535867391,0.0,9.03115175764504,0.0,0.0,2.05773078022292,1.20034295513004,0.0,0.0,0.257216347527865,0.0,0.0285795941697628,0.10002857959417,0.0428693912546442,0.328665332952272,0.0285795941697628,0.0,0.0142897970848814,0.185767362103458,1.20034295513004,0.0,0.0,0.0,0.0,0.0142897970848814,1.27179194055444,0.0428693912546442,0.128608173763933,0.0,0.0428693912546442,0.0285795941697628,0.0,0.0,0.357244927122035,0.185767362103458,0.0,0.0142897970848814,1.14318376679051,0.0,0.300085738782509,0.0,0.0142897970848814,0.0,0.0,0.0,0.0,0.643040868819663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0285795941697628,0.314375535867391,0.0,0.0142897970848814,0.10002857959417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0285795941697628,0.0,0.0,0.0,0.0,0.0,0.0285795941697628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0142897970848814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV-C0,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.18468744,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271
s130.w9d1,9581,94.0089760985283,0.354869011585429,0.0,0.271370420624152,0.0,0.0313119716104791,0.0104373238701597,0.0,0.0,0.0208746477403194,0.0,0.0,0.0104373238701597,0.0,0.0,0.0,0.0,0.0313119716104791,0.0,0.0,0.0104373238701597,0.0104373238701597,0.0,0.0,0.0,0.0,0.0104373238701597,0.0208746477403194,0.0,0.0104373238701597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0208746477403194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0730612670911178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0104373238701597,0.0,0.0,0.0,5.09341404863793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV-C0,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.18468744,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271
s130.w6d2,3887,6.86905068175971,24.0802675585284,0.0,28.4538204270646,0.0,7.94957550810394,3.65320298430666,0.0,0.64316953949061,1.38924620529972,0.0,0.0,4.52791355801389,2.18677643426807,1.20915873424235,0.694623102649858,0.0,0.0,0.463082068433239,0.205814252636995,0.128633907898122,2.59840493954206,1.10625160792385,0.0,0.0,0.0,0.0,0.0771803447388732,0.82325701054798,0.926164136866478,2.03241574479033,0.0,0.0,0.0,0.0,0.257267815796244,0.0,1.0547980447646,0.0,0.0,0.385901723694366,0.0,0.282994597375868,0.0,7.1777720607152,0.0,0.0,0.0,0.0,0.0257267815796244,0.0257267815796244,0.0,0.0,0.0,0.0,0.128633907898122,0.0,0.0,0.0,0.0,0.0,0.0,0.0257267815796244,0.0,0.205814252636995,0.0514535631592488,0.0,0.0,0.0771803447388732,0.0,0.0,0.0257267815796244,0.0257267815796244,0.0,0.0,0.0,0.0,0.0,0.0,0.180087471057371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0257267815796244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0257267815796244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV-C0,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.18468744,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271
s127.w5d5,5205,47.5120076849183,0.422670509125841,43.2853025936599,0.499519692603266,4.72622478386167,0.0192122958693564,0.0768491834774256,0.0,0.0384245917387128,0.0384245917387128,1.13352545629203,0.0,0.0,0.0,0.0,0.0192122958693564,0.0,0.0192122958693564,0.134486071085495,0.0,0.0192122958693564,0.0,0.0,0.0,0.0192122958693564,0.0,0.0,0.0,0.0,0.0,0.0384245917387128,0.0,0.0192122958693564,0.0576368876080692,0.0,0.0,0.0,0.0192122958693564,0.134486071085495,0.0192122958693564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.941402497598463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0384245917387128,0.0,0.0,0.0,0.441882804995197,0.21133525456292,0.0,0.0,0.0,0.0,0.0192122958693564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0384245917387128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0576368876080692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV-C0,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.18468744,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271
s82.w4d6,7253,3.11595201985385,84.2410037225975,0.110299186543499,0.579070729353371,0.0275747966358748,5.36329794567765,0.0,0.0,1.72342478974218,1.35116503515787,0.0,0.0,0.37225975458431,0.0,0.179236178133186,0.124086584861437,0.0137873983179374,0.0965117882255618,0.0137873983179374,0.0,0.0137873983179374,0.0827243899076244,0.358472356266373,0.0,0.0,0.0,0.0,0.0,0.37225975458431,0.0551495932717496,0.151661381497311,0.0,0.0965117882255618,0.0,0.0,0.0,0.206810974769061,0.165448779815249,0.0,0.0,0.399834551220185,0.0,0.0965117882255618,0.0,0.0,0.0,0.0,0.0,0.0,0.386047152902247,0.0,0.0,0.0,0.0,0.0137873983179374,0.0,0.0,0.0,0.0,0.0,0.0,0.165448779815249,0.0,0.0,0.0965117882255618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0137873983179374,0.0,0.0,0.0137873983179374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV-C0,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.18468744,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271
s128.w9d4,6109,87.8212473399902,1.70240628580782,0.0,0.0,0.114585038467834,0.0,0.0,0.0,0.196431494516287,0.0163692912096906,0.0491078736290719,4.61614012113276,0.0,0.0,0.0,0.0,0.0,0.0491078736290719,0.0,0.0,0.0163692912096906,0.0,0.0,0.441970862661647,0.0,0.0,0.0,0.114585038467834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278277950564741,0.0,0.0,0.0,0.0,0.0,3.4866590276641,0.0,0.0,0.0,0.0,0.0,0.818464560484531,0.0,0.0,0.0,0.0,0.0163692912096906,0.0,0.0,0.0,0.0,0.0,0.0,0.0327385824193812,0.0,0.0,0.0,0.0,0.147323620887216,0.0,0.0,0.0,0.0,0.0163692912096906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0163692912096906,0.0163692912096906,0.0,0.0,0.0,0.0327385824193812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV-C0,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.18468744,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271
s130.w2d7,3491,1.80464050415354,19.5073044972787,0.0,10.9424233743913,0.0,3.03637926095675,4.64050415353767,0.0,1.34631910627327,1.80464050415354,0.0,0.0286450873675165,4.09624749355486,5.52850186193068,0.744772271555428,8.02062446290461,0.0,0.0,0.343741048410198,0.0,0.0,17.3016327699799,8.62217129762246,0.0,0.0,0.0,0.0,0.0286450873675165,1.97651102835864,1.11715840733314,1.46089945574334,0.0,0.0,0.0,0.0,0.658837009452879,0.0,1.14580349470066,0.0,0.0,1.03122314523059,0.0,0.401031223145231,0.0,3.69521627040962,0.0,0.0,0.0,0.0572901747350329,0.0859352621025494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0286450873675165,0.0,0.0,0.0,0.0,0.0,0.0,0.200515611572615,0.200515611572615,0.0,0.0572901747350329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0286450873675165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0286450873675165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0286450873675165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV-C0,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.18468744,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271
s130.w3d1,3945,6.4638783269962,18.2509505703422,0.0,10.4435994930292,0.0,2.66159695817491,5.39923954372624,0.0,1.41951837769328,1.21673003802281,0.0,0.329531051964512,5.5766793409379,6.31178707224335,1.64765525982256,7.80735107731305,0.0,0.0506970849176172,2.40811153358682,0.0,0.0253485424588086,9.30291508238276,4.66413181242079,0.0506970849176172,0.0,0.0,0.0,0.0,1.72370088719899,4.08111533586819,1.31812420785805,0.0,0.0,0.0,0.0,1.01394169835234,0.304182509505703,1.01394169835234,0.0,0.126742712294043,0.481622306717364,0.0,0.583016476552598,0.0,3.14321926489227,0.0,0.304182509505703,0.0506970849176172,0.55766793409379,0.0253485424588086,0.0,0.0,0.0,0.0,0.0,0.0506970849176172,0.0,0.0253485424588086,0.0253485424588086,0.0,0.0,0.0,0.0,0.0,0.354879594423321,0.380228136882129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0253485424588086,0.0,0.0,0.0,0.0253485424588086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278833967046895,0.0,0.0,0.0,0.0,0.0,0.0253485424588086,0.0,0.0,0.0,0.0,0.0506970849176172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV-C0,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.18468744,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271
s82.w9d7,7218,30.0083125519534,39.4707675256304,0.0138542532557495,0.734275422554724,0.0,15.9739540038792,0.56802438348573,0.221668052091992,0.665004156275977,0.928234968135218,0.0,0.0,0.0692712662787476,0.0,0.0415627597672485,0.0,0.0554170130229981,0.0,0.0,0.0138542532557495,0.027708506511499,0.512607370462732,3.90689941812136,0.0,0.0,0.0831255195344971,0.484898863951233,0.0,0.803546688833472,0.0138542532557495,0.623441396508728,0.0,0.0415627597672485,0.138542532557495,0.0,0.0,0.0831255195344971,0.0969797727902466,0.0,0.0138542532557495,0.969797727902466,0.0,0.027708506511499,0.0,1.62094763092269,0.0,0.0,0.0,0.0,1.17761152673871,0.0,0.0,0.0,0.0,0.0,0.0,0.0692712662787476,0.0,0.0,0.0415627597672485,0.0,0.0415627597672485,0.0,0.0,0.0415627597672485,0.0,0.0,0.0138542532557495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027708506511499,0.0,0.0,0.0,0.0,0.0,0.0415627597672485,0.027708506511499,0.0138542532557495,0.0,0.0,0.0,0.0,0.207813798836243,0.027708506511499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027708506511499,0.0,0.0138542532557495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0138542532557495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV-C0,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.18468744,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271
s116.w6d6,3898,0.179579271421242,19.2149820420729,0.0769625448948179,41.53412006157,0.025654181631606,7.72190867111339,5.74653668547973,0.0,0.307850179579271,4.79733196511031,0.0,0.0,0.359158542842483,0.0,0.333504361210877,0.461775269368907,0.0,0.0,1.10312981015906,0.0,0.179579271421242,0.0513083632632119,0.0,0.0,14.3919958953309,0.0,0.359158542842483,0.0,0.179579271421242,0.025654181631606,0.0,0.0769625448948179,0.0,0.205233453052848,0.0769625448948179,0.102616726526424,0.0,0.256541816316059,0.743971267316573,0.230887634684454,0.436121087737301,0.0,0.025654181631606,0.0,0.0,0.0,0.0769625448948179,0.0,0.0,0.12827090815803,0.102616726526424,0.0,0.0,0.0,0.0,0.025654181631606,0.0,0.0,0.0,0.0,0.0,0.0,0.205233453052848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0513083632632119,0.025654181631606,0.0,0.0,0.0,0.0,0.0,0.0,0.153925089789636,0.0,0.0,0.0,0.0,0.0,0.0,0.025654181631606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV-C0,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.18468744,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271
s116.w7d2,4038,0.346706290242694,9.01436354631005,0.0742942050520059,56.4883605745419,0.123823675086677,4.73006438831105,11.9366022783556,0.0,0.123823675086677,1.58494304110946,0.0,0.0,1.6097077761268,0.0,0.0,1.43635463100545,0.0247647350173353,0.0,0.594353640416048,0.0247647350173353,0.222882615156018,0.0247647350173353,0.0,0.0,8.54383358098068,0.0,0.470529965329371,0.0,0.198117880138683,0.0,0.0742942050520059,0.0,0.0,0.718177315502724,0.0,0.0742942050520059,0.0,0.0247647350173353,0.693412580485389,0.0247647350173353,0.123823675086677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495294700346706,0.123823675086677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.297176820208024,0.0,0.0,0.0,0.0,0.0247647350173353,0.148588410104012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495294700346706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV-C0,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.18468744,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271
s130.w7d5,7063,96.3046863938836,0.0141582896786068,0.0141582896786068,0.0991080277502478,0.0,0.0283165793572136,0.0,0.0,0.0141582896786068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.254849214214923,0.0,0.0707914483930341,0.0,0.0141582896786068,0.0,0.0424748690358205,0.0,0.0566331587144273,0.0,0.410590400679598,0.0,0.0141582896786068,0.0,0.0,0.0849497380716409,0.0,0.0,0.0,0.0,0.0,0.0,0.0141582896786068,0.0,0.0,0.155741186464675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0141582896786068,0.0,0.0141582896786068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0283165793572136,0.0849497380716409,0.0,0.0,0.0,2.23700976921988,0.0,0.0,0.0,0.0,0.0,0.0,0.0141582896786068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0141582896786068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV-C0,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.18468744,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271
